2010,4.7523684210526325
2011,4.852631578947368
2012,5.5938888888888885
2013,5.178333333333334
2014,4.35421052631579
2015,4.41125
2016,4.054390243902438
2017,4.26925
2018,4.496923076923076
2019,4.461052631578948
